,timestamp,value
0,2019-08-25 12:00:04,97.6137
1,2019-08-25 12:01:04,97.9776
2,2019-08-25 12:02:04,97.9229
3,2019-08-25 12:03:04,97.8183
4,2019-08-25 12:04:04,97.6923
5,2019-08-25 12:05:04,97.9188
6,2019-08-25 12:06:04,98.1159
7,2019-08-25 12:07:04,98.1157
8,2019-08-25 12:08:04,97.7970
9,2019-08-25 12:09:04,97.6185
10,2019-08-25 12:10:04,97.9859
11,2019-08-25 12:11:04,97.8436
12,2019-08-25 12:12:04,98.1033
13,2019-08-25 12:13:04,97.6379
14,2019-08-25 12:14:04,97.9316
15,2019-08-25 12:15:04,97.9101
16,2019-08-25 12:16:04,97.7926
17,2019-08-25 12:17:04,98.0991
18,2019-08-25 12:18:04,97.6595
19,2019-08-25 12:19:04,97.8763
20,2019-08-25 12:20:04,97.9311
21,2019-08-25 12:21:04,98.1122
22,2019-08-25 12:22:04,97.9400
23,2019-08-25 12:23:04,97.7717
24,2019-08-25 12:24:04,98.0368
25,2019-08-25 12:25:04,97.8601
26,2019-08-25 12:26:04,97.9066
27,2019-08-25 12:27:04,97.8723
28,2019-08-25 12:28:04,97.8305
29,2019-08-25 12:29:04,97.7474
30,2019-08-25 12:30:04,97.9695
31,2019-08-25 12:31:04,98.1198
32,2019-08-25 12:32:04,98.0239
33,2019-08-25 12:33:04,97.5204
34,2019-08-25 12:34:04,97.9355
35,2019-08-25 12:35:04,97.8096
36,2019-08-25 12:36:04,98.0519
37,2019-08-25 12:37:04,97.9247
38,2019-08-25 12:38:04,97.7303
39,2019-08-25 12:39:04,97.7896
40,2019-08-25 12:40:04,97.9989
41,2019-08-25 12:41:04,98.0565
42,2019-08-25 12:42:04,98.0917
43,2019-08-25 12:43:04,97.5964
44,2019-08-25 12:44:04,97.9484
45,2019-08-25 12:45:04,97.9694
46,2019-08-25 12:46:04,97.9314
47,2019-08-25 12:47:04,98.1828
48,2019-08-25 12:48:04,97.6630
49,2019-08-25 12:49:04,97.7596
50,2019-08-25 12:50:04,97.9185
51,2019-08-25 12:51:04,98.0441
52,2019-08-25 12:52:04,97.9564
53,2019-08-25 12:53:04,98.0785
54,2019-08-25 12:54:04,97.6384
55,2019-08-25 12:55:04,97.8897
56,2019-08-25 12:56:04,97.8561
57,2019-08-25 12:57:04,97.8725
58,2019-08-25 12:58:04,97.8351
59,2019-08-25 12:59:04,98.0874
60,2019-08-25 13:00:04,97.9905
61,2019-08-25 13:01:04,97.7727
62,2019-08-25 13:02:04,97.8430
63,2019-08-25 13:03:04,98.2005
64,2019-08-25 13:04:04,98.0609
65,2019-08-25 13:05:04,97.9605
66,2019-08-25 13:06:04,97.8188
67,2019-08-25 13:07:04,97.6845
68,2019-08-25 13:08:04,98.0440
69,2019-08-25 13:09:04,98.0366
70,2019-08-25 13:10:04,97.8104
71,2019-08-25 13:11:04,97.7424
72,2019-08-25 13:12:04,97.9016
73,2019-08-25 13:13:04,97.9480
74,2019-08-25 13:14:04,98.0105
75,2019-08-25 13:15:04,97.7637
76,2019-08-25 13:16:04,97.8184
77,2019-08-25 13:17:04,97.8019
78,2019-08-25 13:18:04,98.0533
79,2019-08-25 13:19:04,97.8678
80,2019-08-25 13:20:04,97.6924
81,2019-08-25 13:21:04,97.6085
82,2019-08-25 13:22:04,98.1334
83,2019-08-25 13:23:04,98.0154
84,2019-08-25 13:24:04,97.8024
85,2019-08-25 13:25:04,97.7512
86,2019-08-25 13:26:04,97.9161
87,2019-08-25 13:27:04,98.0277
88,2019-08-25 13:28:04,97.5974
89,2019-08-25 13:29:04,97.9910
90,2019-08-25 13:30:04,97.9535
91,2019-08-25 13:31:04,98.0441
92,2019-08-25 13:32:04,98.0821
93,2019-08-25 13:33:04,97.6014
94,2019-08-25 13:34:04,97.6301
95,2019-08-25 13:35:04,98.1960
96,2019-08-25 13:36:04,98.0230
97,2019-08-25 13:37:04,97.8235
98,2019-08-25 13:38:04,97.9994
99,2019-08-25 13:39:04,97.6969
100,2019-08-25 13:40:04,97.9951
101,2019-08-25 13:41:04,97.9983
102,2019-08-25 13:42:04,97.6760
103,2019-08-25 13:43:04,98.0997
104,2019-08-25 13:44:04,97.8608
105,2019-08-25 13:45:04,97.4243
106,2019-08-25 13:46:04,97.9723
107,2019-08-25 13:47:04,98.0165
108,2019-08-25 13:48:04,97.9805
109,2019-08-25 13:49:04,97.6510
110,2019-08-25 13:50:04,97.9370
111,2019-08-25 13:51:04,98.0239
112,2019-08-25 13:52:04,97.8653
113,2019-08-25 13:53:04,97.7469
114,2019-08-25 13:54:04,98.1073
115,2019-08-25 13:55:04,97.8559
116,2019-08-25 13:56:04,98.1450
117,2019-08-25 13:57:04,97.7345
118,2019-08-25 13:58:04,97.5625
119,2019-08-25 13:59:04,98.0578
120,2019-08-25 14:00:04,98.0689
121,2019-08-25 14:01:04,98.1749
122,2019-08-25 14:02:04,97.8894
123,2019-08-25 14:03:04,97.5251
124,2019-08-25 14:04:04,97.8266
125,2019-08-25 14:05:04,98.0230
126,2019-08-25 14:06:04,98.1082
127,2019-08-25 14:07:04,97.8437
128,2019-08-25 14:08:04,97.6978
129,2019-08-25 14:09:04,97.5080
130,2019-08-25 14:10:04,98.1321
131,2019-08-25 14:11:04,98.0863
132,2019-08-25 14:12:04,97.8441
133,2019-08-25 14:13:04,97.8478
134,2019-08-25 14:14:04,97.9022
135,2019-08-25 14:15:04,97.8473
136,2019-08-25 14:16:04,97.7386
137,2019-08-25 14:17:04,98.0437
138,2019-08-25 14:18:04,97.7986
139,2019-08-25 14:19:04,97.9611
140,2019-08-25 14:20:04,97.8392
141,2019-08-25 14:21:04,97.7389
142,2019-08-25 14:22:04,98.1414
143,2019-08-25 14:23:04,98.0026
144,2019-08-25 14:24:04,97.5305
145,2019-08-25 14:25:04,97.8772
146,2019-08-25 14:26:04,98.0032
147,2019-08-25 14:27:04,97.9823
148,2019-08-25 14:28:04,97.9399
149,2019-08-25 14:29:04,97.7137
150,2019-08-25 14:30:04,97.6805
151,2019-08-25 14:31:04,98.0440
152,2019-08-25 14:32:04,97.9104
153,2019-08-25 14:33:04,97.6005
154,2019-08-25 14:34:04,97.8648
155,2019-08-25 14:35:04,98.0361
156,2019-08-25 14:36:04,97.7518
157,2019-08-25 14:37:04,97.8186
158,2019-08-25 14:39:04,97.6632
